order_id,payment_sequential,payment_type,payment_installments,payment_value,origen,seller_id,seller_zip_code_prefix,seller_city,seller_state,geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state,review_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,review_sentiment,order_item_id,product_id,shipping_limit_date,price,freight_value,price_normalized,customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,ï»¿product_category_name,product_category_name_english,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,6f47b7699f8a027611922b02d6078f91,2f7040ff8e20664c0856a138a97eecce,14940.0,ibitinga,SP,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,ff46d91a9635a0e6f8108d75516a759c,d706dca87c217f97cb220eb8a33dc19d,37750.0,machado,MG,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,511c58590688ebf8dc5356bab438f8c3,53366ab9d1acc84096cd99a3eaefb7f9,13632.0,pirassununga,SP,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,360da4d51093e4cc0e38a1f408b51979,46da36c3df7118852b770394d1ba2be5,5102.0,sao paulo,SP,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,4b572aa69b7cd61833fd18ca5a21d84f,23b2d37ef78f3c8dcb31f5eefc30190a,14300.0,batatais,SP,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,7e9e8e8df9e2f28df2b9fa5d5bd99715,e3872b533cb81b1500679d367f706f3e,28893.0,rio das ostras,RJ,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,5ac0911113a65439a5663bc2edf6510f,ca35862a040737de9c3ecd4ce1066915,34400.0,raposos,MG,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,128433c9283a98b6eddefd309edc7e00,4438d2515d9dc45a325a676561584982,36680.0,sao joao nepomuceno,MG,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,5511a7cbeae2a3a17ce3598944a5793e,fbc9c3a06d228159f866fd7bcd32febe,13092.0,campinas,SP,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,940c14f5ac010931aa658e14bb9c6cbb,9ea5189ea8097b1d2887448e0ae709d3,4916.0,sao paulo,SP,,,,,,,,,,,,,,,,
,,,,,product_category_name_translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,brinquedos,toys,,,,,,,,,,,,,,
,,,,,product_category_name_translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,moveis_sala,furniture_living_room,,,,,,,,,,,,,,
,,,,,product_category_name_translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,audio,audio,,,,,,,,,,,,,,
,,,,,product_category_name_translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,construcao_ferramentas_ferramentas,costruction_tools_tools,,,,,,,,,,,,,,
,,,,,product_category_name_translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,moveis_colchao_e_estofado,furniture_mattress_and_upholstery,,,,,,,,,,,,,,
,,,,,product_category_name_translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,la_cuisine,la_cuisine,,,,,,,,,,,,,,
,,,,,product_category_name_translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,dvds_blu_ray,dvds_blu_ray,,,,,,,,,,,,,,
,,,,,product_category_name_translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,alimentos,food,,,,,,,,,,,,,,
,,,,,product_category_name_translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,moveis_decoracao,furniture_decor,,,,,,,,,,,,,,
,,,,,product_category_name_translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,casa_conforto_2,home_comfort_2,,,,,,,,,,,,,,
,,,,,product_category_name_translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,alimentos_bebidas,food_drink,,,,,,,,,,,,,,
,,,,,product_category_name_translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,artigos_de_natal,christmas_supplies,,,,,,,,,,,,,,
,,,,,product_category_name_translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,cine_foto,cine_photo,,,,,,,,,,,,,,
,,,,,product_category_name_translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,utilidades_domesticas,housewares,,,,,,,,,,,,,,
,,,,,product_category_name_translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,fashion_esporte,fashion_sport,,,,,,,,,,,,,,
,,,,,product_category_name_translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,ferramentas_jardim,garden_tools,,,,,,,,,,,,,,
,,,,,product_category_name_translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,pet_shop,pet_shop,,,,,,,,,,,,,,
,,,,,product_category_name_translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,construcao_ferramentas_seguranca,construction_tools_safety,,,,,,,,,,,,,,
,,,,,product_category_name_translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,beleza_saude,health_beauty,,,,,,,,,,,,,,
,,,,,product_category_name_translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,moveis_cozinha_area_de_servico_jantar_e_jardim,kitchen_dining_laundry_garden_furniture,,,,,,,,,,,,,,
,,,,,product_category_name_translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,cama_mesa_banho,bed_bath_table,,,,,,,,,,,,,,
,,,,,product_category_name_translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,tablets_impressao_imagem,tablets_printing_image,,,,,,,,,,,,,,
,,,,,product_category_name_translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,flores,flowers,,,,,,,,,,,,,,
,,,,,product_category_name_translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,fashion_bolsas_e_acessorios,fashion_bags_accessories,,,,,,,,,,,,,,
,,,,,product_category_name_translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,telefonia_fixa,fixed_telephony,,,,,,,,,,,,,,
,,,,,product_category_name_translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,pcs,computers,,,,,,,,,,,,,,
,,,,,product_category_name_translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,eletrodomesticos,home_appliances,,,,,,,,,,,,,,
,,,,,product_category_name_translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,papelaria,stationery,,,,,,,,,,,,,,
,,,,,product_category_name_translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,moveis_quarto,furniture_bedroom,,,,,,,,,,,,,,
,,,,,product_category_name_translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,informatica_acessorios,computers_accessories,,,,,,,,,,,,,,
,,,,,product_category_name_translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,relogios_presentes,watches_gifts,,,,,,,,,,,,,,
,,,,,product_category_name_translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,construcao_ferramentas_jardim,costruction_tools_garden,,,,,,,,,,,,,,
,,,,,product_category_name_translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,climatizacao,air_conditioning,,,,,,,,,,,,,,
,,,,,product_category_name_translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,seguros_e_servicos,security_and_services,,,,,,,,,,,,,,
,,,,,product_category_name_translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,artes,art,,,,,,,,,,,,,,
,,,,,product_category_name_translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,portateis_casa_forno_e_cafe,small_appliances_home_oven_and_coffee,,,,,,,,,,,,,,
,,,,,product_category_name_translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,consoles_games,consoles_games,,,,,,,,,,,,,,
,,,,,product_category_name_translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,bebes,baby,,,,,,,,,,,,,,
,,,,,product_category_name_translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,casa_construcao,home_construction,,,,,,,,,,,,,,
,,,,,product_category_name_translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,fashion_roupa_masculina,fashion_male_clothing,,,,,,,,,,,,,,
,,,,,product_category_name_translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,fashion_roupa_infanto_juvenil,fashion_childrens_clothes,,,,,,,,,,,,,,
,,,,,product_category_name_translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,livros_tecnicos,books_technical,,,,,,,,,,,,,,
,,,,,product_category_name_translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,artes_e_artesanato,arts_and_craftmanship,,,,,,,,,,,,,,
,,,,,product_category_name_translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,musica,music,,,,,,,,,,,,,,
,,,,,product_category_name_translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,eletrodomesticos_2,home_appliances_2,,,,,,,,,,,,,,
,,,,,product_category_name_translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,agro_industria_e_comercio,agro_industry_and_commerce,,,,,,,,,,,,,,
,,,,,product_category_name_translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,malas_acessorios,luggage_accessories,,,,,,,,,,,,,,
,,,,,product_category_name_translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,artigos_de_festas,party_supplies,,,,,,,,,,,,,,
,,,,,product_category_name_translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,fashion_roupa_feminina,fashio_female_clothing,,,,,,,,,,,,,,
,,,,,product_category_name_translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,fashion_underwear_e_moda_praia,fashion_underwear_beach,,,,,,,,,,,,,,
,,,,,product_category_name_translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,fashion_calcados,fashion_shoes,,,,,,,,,,,,,,
,,,,,product_category_name_translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,market_place,market_place,,,,,,,,,,,,,,
,,,,,product_category_name_translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,telefonia,telephony,,,,,,,,,,,,,,
,,,,,product_category_name_translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,construcao_ferramentas_iluminacao,construction_tools_lights,,,,,,,,,,,,,,
,,,,,product_category_name_translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,bebidas,drinks,,,,,,,,,,,,,,
,,,,,product_category_name_translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,industria_comercio_e_negocios,industry_commerce_and_business,,,,,,,,,,,,,,
,,,,,product_category_name_translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,livros_interesse_geral,books_general_interest,,,,,,,,,,,,,,
,,,,,product_category_name_translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,perfumaria,perfumery,,,,,,,,,,,,,,
,,,,,product_category_name_translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,livros_importados,books_imported,,,,,,,,,,,,,,
,,,,,product_category_name_translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,cds_dvds_musicais,cds_dvds_musicals,,,,,,,,,,,,,,
,,,,,product_category_name_translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,fraldas_higiene,diapers_and_hygiene,,,,,,,,,,,,,,
,,,,,product_category_name_translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,eletronicos,electronics,,,,,,,,,,,,,,
,,,,,product_category_name_translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,construcao_ferramentas_construcao,construction_tools_construction,,,,,,,,,,,,,,
,,,,,product_category_name_translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,moveis_escritorio,office_furniture,,,,,,,,,,,,,,
,,,,,product_category_name_translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,eletroportateis,small_appliances,,,,,,,,,,,,,,
,,,,,product_category_name_translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,casa_conforto,home_confort,,,,,,,,,,,,,,
,,,,,product_category_name_translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,instrumentos_musicais,musical_instruments,,,,,,,,,,,,,,
,,,,,product_category_name_translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,automotivo,auto,,,,,,,,,,,,,,
,,,,,product_category_name_translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,sinalizacao_e_seguranca,signaling_and_security,,,,,,,,,,,,,,
,,,,,product_category_name_translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,cool_stuff,cool_stuff,,,,,,,,,,,,,,
,,,,,product_category_name_translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,esporte_lazer,sports_leisure,,,,,,,,,,,,,,
9b34787245866523a491f855ebc4e8fe,,,,,olist_orders_dataset,,,,,,,,,,,,,,,,,,,,,,,c7a776ecdf532ea82ef9c3f6ce3027e4,,,,,,,delivered,2018-03-15 22:35:02,2018-03-15 22:50:29,2018-03-19 18:36:38,2018-03-26 17:26:35,2018-04-10,,,,,,,,
055a2893cb600bebc05a16d06e3de36f,,,,,olist_orders_dataset,,,,,,,,,,,,,,,,,,,,,,,424593758067a693edc0b912ae09add5,,,,,,,delivered,2017-07-28 09:14:22,2017-07-28 09:25:09,2017-07-28 14:57:43,2017-08-08 19:03:27,2017-08-21,,,,,,,,
7436f90385ad44df26975c86ee59e085,,,,,olist_orders_dataset,,,,,,,,,,,,,,,,,,,,,,,1081bac0d0f72391e7c60d0812c8ec5b,,,,,,,delivered,2017-08-22 15:19:49,2017-08-22 16:20:20,2017-08-23 15:52:44,2017-08-24 19:46:08,2017-09-12,,,,,,,,
9d32c5c773eba34ff2453be229a53ca9,,,,,olist_orders_dataset,,,,,,,,,,,,,,,,,,,,,,,906fe65de139f2901f158fa1b79263de,,,,,,,delivered,2018-02-28 15:57:50,2018-03-02 02:29:52,2018-03-12 17:46:48,2018-04-25 19:05:01,2018-03-22,,,,,,,,
2942d87f97c462f2c402070d7e2c1882,,,,,olist_orders_dataset,,,,,,,,,,,,,,,,,,,,,,,1a6ae0c3bbfa4819e6d83bb7e1f95c58,,,,,,,delivered,2017-12-25 20:54:32,2017-12-25 21:08:40,2017-12-26 22:48:53,2018-01-04 13:52:15,2018-01-19,,,,,,,,
2a35c909f171e94c4f8202dcc146f411,,,,,olist_orders_dataset,,,,,,,,,,,,,,,,,,,,,,,3bcb76a5de2acce5b211750a30bfbbf0,,,,,,,delivered,2018-01-15 01:41:42,2018-01-15 01:49:41,2018-01-15 17:18:07,2018-01-29 22:42:14,2018-02-14,,,,,,,,
665d84d48d4c7c497117465e6f02f92f,,,,,olist_orders_dataset,,,,,,,,,,,,,,,,,,,,,,,9db61f02788ba2a816117b4d7dc2d58b,,,,,,,delivered,2018-07-10 09:13:20,2018-07-11 14:50:15,2018-07-26 15:11:00,2018-08-13 14:32:00,2018-08-03,,,,,,,,
88cbdeaeb8c50426897ba268a0b163e6,,,,,olist_orders_dataset,,,,,,,,,,,,,,,,,,,,,,,38d35e17e122dfd358e624c1d85746a1,,,,,,,delivered,2018-03-01 11:12:35,2018-03-02 11:15:31,2018-03-06 11:30:16,2018-03-08 15:11:57,2018-03-13,,,,,,,,
f2ff1f78a5733d7178e393c543100e0a,,,,,olist_orders_dataset,,,,,,,,,,,,,,,,,,,,,,,6571517c9efc678ea3a386e13bb33481,,,,,,,delivered,2018-08-07 16:54:16,2018-08-07 17:05:22,2018-08-08 14:20:00,2018-08-13 13:50:54,2018-08-23,,,,,,,,
35cf1961f10100bb2198e4f935ab4173,,,,,olist_orders_dataset,,,,,,,,,,,,,,,,,,,,,,,c57e8c7a4bcef288ef247e0641416bee,,,,,,,delivered,2018-03-02 22:26:28,2018-03-02 22:49:02,2018-03-06 18:59:05,2018-04-03 01:03:09,2018-03-23,,,,,,,,
0066a1fdaee16ad5022c5ef979d0b661,,,,,olist_orders_dataset,,,,,,,,,,,,,,,,,,,,,,,f19b59fc51f101023eb15bfbcca65f31,,,,,,,delivered,2018-06-10 19:52:27,2018-06-10 20:17:26,2018-06-11 14:44:00,2018-06-16 15:38:48,2018-07-16,,,,,,,,
4447244b60640d0067069c680995049d,,,,,olist_orders_dataset,,,,,,,,,,,,,,,,,,,,,,,926a39c05e638211462221c33ae1fa5a,,,,,,,delivered,2017-10-26 23:05:22,2017-10-28 02:55:08,2017-10-30 22:14:21,2017-11-07 22:12:58,2017-11-23,,,,,,,,
b5abb8bf256812ff9e3632e72e6e9bc1,,,,,olist_orders_dataset,,,,,,,,,,,,,,,,,,,,,,,86d6acc63819436badea3a80f627baec,,,,,,,delivered,2017-05-03 13:36:01,2017-05-04 03:03:04,2017-05-10 10:43:36,2017-05-16 09:43:01,2017-05-26,,,,,,,,
189622f157848ba3ed54191c7538e07e,,,,,olist_orders_dataset,,,,,,,,,,,,,,,,,,,,,,,6707fe92f6f05df40924ac311f930d8a,,,,,,,delivered,2017-08-02 04:26:49,2017-08-02 04:35:28,2017-08-03 14:05:39,2017-08-04 16:29:45,2017-08-15,,,,,,,,
734241db1abdbddb6dbb6fcf6671ed08,,,,,olist_orders_dataset,,,,,,,,,,,,,,,,,,,,,,,790b7e044becdf5408d21b59cdc85b10,,,,,,,delivered,2018-05-04 09:09:50,2018-05-05 03:33:41,2018-05-11 13:49:00,2018-06-05 19:38:31,2018-06-07,,,,,,,,
5476692f5bd7809bea1c3e1b737f9246,,,,,olist_orders_dataset,,,,,,,,,,,,,,,,,,,,,,,002236c4f333bc8df6a5939749eb7869,,,,,,,delivered,2018-01-22 20:16:33,2018-01-23 20:12:56,2018-01-25 18:04:45,2018-01-26 22:18:31,2018-02-06,,,,,,,,
70a77e8b9d2c0a635ad30ea479939cd4,,,,,olist_orders_dataset,,,,,,,,,,,,,,,,,,,,,,,d25e378708a5f85e8cb59ca7754b5d4e,,,,,,,delivered,2018-03-23 14:09:03,2018-03-23 14:28:56,2018-03-27 02:05:44,2018-04-05 18:39:37,2018-04-25,,,,,,,,
8681c22dbe2b9bc1d6a1c524d4ee4c4e,,,,,olist_orders_dataset,,,,,,,,,,,,,,,,,,,,,,,bda36a72c98054f5967c8fcf6aeeb910,,,,,,,delivered,2018-08-24 09:45:52,2018-08-24 12:15:12,2018-08-27 13:55:00,2018-08-30 21:33:39,2018-09-14,,,,,,,,
795c82851ecf97d34d24459d11a86a40,,,,,olist_orders_dataset,,,,,,,,,,,,,,,,,,,,,,,dff05c8eceda05173f9124e80e286170,,,,,,,delivered,2018-05-05 10:11:19,2018-05-08 04:14:31,2018-05-11 11:11:00,2018-05-16 20:17:37,2018-06-07,,,,,,,,
c30c327fa4864049bf96aec00f7a05ca,,,,,olist_orders_dataset,,,,,,,,,,,,,,,,,,,,,,,139b6cd4eb1c268bb89af031d62b7000,,,,,,,delivered,2017-11-28 21:39:50,2017-11-28 21:51:38,2017-11-29 17:17:03,2017-12-09 17:48:41,2017-12-12,,,,,,,,
067a8c6d7efd34e3595ef4bf1500c766,,,,,olist_orders_dataset,,,,,,,,,,,,,,,,,,,,,,,1cd3d15b7c69baa3eba6c7807213f1ef,,,,,,,delivered,2018-01-28 09:57:54,2018-01-28 10:10:33,2018-01-29 18:03:47,2018-02-05 13:58:51,2018-02-23,,,,,,,,
936a0b6b0c174a80b59e8357f5f94e6e,,,,,olist_orders_dataset,,,,,,,,,,,,,,,,,,,,,,,c1394c5fcba4e394bde37c4abc25388e,,,,,,,delivered,2017-11-24 09:14:38,2017-11-25 03:32:59,2017-11-28 17:20:09,2017-12-19 00:23:28,2017-12-26,,,,,,,,
3a0855d32f10ac8041aaa2e84ba0bbc0,,,,,olist_orders_dataset,,,,,,,,,,,,,,,,,,,,,,,fac9298d311758a73a72867d032ba175,,,,,,,delivered,2018-03-12 10:02:53,2018-03-12 10:16:18,2018-03-15 22:57:32,2018-04-02 15:54:24,2018-03-28,,,,,,,,
fbb362a74494da7dcf08aed5f2a471e2,,,,,olist_orders_dataset,,,,,,,,,,,,,,,,,,,,,,,eeb655491e6773be3db09c8e33eaed19,,,,,,,delivered,2018-08-06 15:59:07,2018-08-06 16:10:20,2018-08-07 13:10:00,2018-08-11 14:16:53,2018-08-14,,,,,,,,
8774dccac317f54e3e9b3c6096a9b2c6,,,,,olist_orders_dataset,,,,,,,,,,,,,,,,,,,,,,,e683a3466324913040a473c89d2395ed,,,,,,,delivered,2017-10-24 13:27:07,2017-10-25 06:28:11,2017-10-26 00:33:48,2017-11-03 17:57:51,2017-11-14,,,,,,,,
575fd25dc6bc7604b6a64f9d8fdb1cd3,,,,,olist_orders_dataset,,,,,,,,,,,,,,,,,,,,,,,a346f988c7f391f919345ab9926fbbc8,,,,,,,delivered,2018-01-24 19:11:34,2018-01-24 19:18:20,2018-01-25 18:33:23,2018-02-02 18:28:47,2018-02-21,,,,,,,,
262b62b8ed582cfe9cc79c93627adb8f,,,,,olist_orders_dataset,,,,,,,,,,,,,,,,,,,,,,,a04e3a209e3d2093c17df390116bd3aa,,,,,,,delivered,2018-02-27 15:57:25,2018-02-27 16:15:32,2018-03-02 22:47:02,2018-03-15 19:03:36,2018-03-20,,,,,,,,
dd48446f9b84c34e8ca82a3efe263e78,,,,,olist_orders_dataset,,,,,,,,,,,,,,,,,,,,,,,5d541ff3c67fa948f4f8faa47303071a,,,,,,,delivered,2018-04-18 17:21:06,2018-04-18 17:58:16,2018-04-25 14:02:00,2018-05-05 13:56:36,2018-05-18,,,,,,,,
3046f3724f63812fa716416e0a9171d9,,,,,olist_orders_dataset,,,,,,,,,,,,,,,,,,,,,,,2d9674a4da3db9cde7cfad10c67c1a20,,,,,,,delivered,2017-12-12 11:37:41,2017-12-12 12:26:42,2017-12-18 16:51:54,2018-01-04 21:47:43,2018-01-10,,,,,,,,
27dbd42aa8b64d7a5b2439f14b649189,,,,,olist_orders_dataset,,,,,,,,,,,,,,,,,,,,,,,7431cbed33df1a0c6ced34eff1b18568,,,,,,,delivered,2017-08-29 19:33:28,2017-08-31 04:31:54,2017-09-01 16:10:15,2017-09-04 21:05:40,2017-10-02,,,,,,,,
ef0dcf520a0a4634713a5ef4806433c2,,,,,olist_orders_dataset,,,,,,,,,,,,,,,,,,,,,,,6f6b0d00f27e19338f698aa121703b4c,,,,,,,delivered,2017-12-27 10:18:50,2017-12-27 10:28:30,2017-12-28 17:19:25,2018-01-04 16:52:52,2018-01-24,,,,,,,,
bee2b7c6076a73bf21b6fef8fccd6691,,,,,olist_orders_dataset,,,,,,,,,,,,,,,,,,,,,,,1b783780ad0009e60bf782fdb39b92b0,,,,,,,delivered,2017-10-10 13:38:00,2017-10-10 13:50:27,2017-10-18 20:44:58,2017-10-23 15:26:51,2017-10-23,,,,,,,,
451f91bceb227dfaad37f67168fbfd59,,,,,olist_orders_dataset,,,,,,,,,,,,,,,,,,,,,,,5a520fad2773ec61cf87a9148102b873,,,,,,,delivered,2017-09-13 23:19:51,2017-09-13 23:30:11,2017-09-14 17:37:36,2017-09-15 19:51:12,2017-09-25,,,,,,,,
1cc90ba7cdaf9aa16996e79713f8c671,,,,,olist_orders_dataset,,,,,,,,,,,,,,,,,,,,,,,a45e01a41237e2822157c127653f4c7b,,,,,,,delivered,2018-06-13 19:59:05,2018-06-13 20:21:56,2018-06-14 11:48:00,2018-06-18 21:41:54,2018-07-04,,,,,,,,
4cfb3d5969df460524508647d27aca46,,,,,olist_orders_dataset,,,,,,,,,,,,,,,,,,,,,,,263d510e1304ff310e0bcc2c8476ac67,,,,,,,delivered,2018-08-15 00:57:27,2018-08-16 03:15:22,2018-08-16 13:27:00,2018-08-28 18:30:30,2018-08-28,,,,,,,,
c27a115ea191ed9bad73dac2e0ce82bd,,,,,olist_orders_dataset,,,,,,,,,,,,,,,,,,,,,,,4cf5f0dfd3a202391d614d12d82d03ee,,,,,,,shipped,2017-04-19 12:17:30,2017-04-19 13:06:27,2017-04-19 14:56:02,,2017-05-11,,,,,,,,
36dc666b3287023e11e5497252e98707,,,,,olist_orders_dataset,,,,,,,,,,,,,,,,,,,,,,,8ff6d9dfb88a4455c0f8593174b1f40b,,,,,,,shipped,2018-05-18 16:41:12,2018-05-18 16:58:35,2018-05-21 16:59:00,,2018-06-07,,,,,,,,
0300095becf10f9b2993706759522741,,,,,olist_orders_dataset,,,,,,,,,,,,,,,,,,,,,,,05428560b11124d146bc86a2c4d5bf35,,,,,,,delivered,2018-07-01 20:21:03,2018-07-01 20:35:15,2018-07-04 14:22:00,2018-07-10 20:33:05,2018-07-18,,,,,,,,
e3c64131d3d2295829639be7b74a6533,,,,,olist_orders_dataset,,,,,,,,,,,,,,,,,,,,,,,462edc38c8e3268231131fbce3347b86,,,,,,,delivered,2018-04-01 19:51:11,2018-04-03 05:49:07,2018-04-04 01:44:43,2018-04-16 18:32:21,2018-05-02,,,,,,,,
4c2e1a95586c815795a324d1599e7b5a,,,,,olist_orders_dataset,,,,,,,,,,,,,,,,,,,,,,,8b0eac582a0bda6bbafd79b1df45cbd7,,,,,,,delivered,2017-07-23 17:46:49,2017-07-24 17:55:06,2017-07-25 22:56:26,2017-08-07 18:12:51,2017-08-15,,,,,,,,
a17b0f920f100411c57496d41de7aa12,,,,,olist_orders_dataset,,,,,,,,,,,,,,,,,,,,,,,e82493d39d2783ef380797b21201ea83,,,,,,,delivered,2018-06-11 19:40:32,2018-06-11 20:04:23,2018-06-13 14:34:00,2018-06-19 23:11:04,2018-06-29,,,,,,,,
38d544a25d70fdf56f6630a9bcf7f82d,,,,,olist_orders_dataset,,,,,,,,,,,,,,,,,,,,,,,3d0ddc15f0b45855c923fe2881dd47ee,,,,,,,delivered,2017-12-13 21:01:12,2017-12-13 21:10:51,2018-01-25 00:12:29,2018-02-08 00:32:48,2018-02-08,,,,,,,,
45c5fceca4f4409e9b086fff7c29e6bb,,,,,olist_orders_dataset,,,,,,,,,,,,,,,,,,,,,,,2dec2f01062c12231bd3e7b828729449,,,,,,,delivered,2018-04-02 21:51:04,2018-04-02 22:09:43,2018-04-07 01:19:18,2018-04-30 11:14:54,2018-04-23,,,,,,,,
55b2169192a2e853a9d21b2b4cd05cd0,,,,,olist_orders_dataset,,,,,,,,,,,,,,,,,,,,,,,b53b8224d279e3ab3d92983481d81b31,,,,,,,delivered,2018-03-20 15:12:50,2018-03-21 02:51:03,2018-03-21 19:04:39,2018-03-26 14:46:29,2018-04-06,,,,,,,,
cb123d857949246d3e5f1c532280c023,,,,,olist_orders_dataset,,,,,,,,,,,,,,,,,,,,,,,ea609017dc5e254021b0da67321990b8,,,,,,,delivered,2018-07-10 23:42:30,2018-07-10 23:55:20,2018-07-31 14:35:00,2018-08-01 20:06:38,2018-07-24,,,,,,,,
00169e31ef4b29deaae414f9a5e95929,,,,,olist_orders_dataset,,,,,,,,,,,,,,,,,,,,,,,efb3830adb68fb8a89c948774388ec28,,,,,,,delivered,2018-01-16 09:26:39,2018-01-17 03:35:47,2018-01-17 16:46:04,2018-01-23 20:19:04,2018-02-07,,,,,,,,
cae187387a603b42f02280dffd8d2390,,,,,olist_orders_dataset,,,,,,,,,,,,,,,,,,,,,,,9b8673c583ab263d6bac39e6bb7247ce,,,,,,,delivered,2017-09-26 15:51:44,2017-09-27 02:56:43,2017-10-05 14:27:56,2017-10-16 18:14:56,2017-11-08,,,,,,,,
